added_date,filtered_tokens
2019-12-30 01:08:56,"['speaker', 'karu', 'jayasuriya', 'justifi', 'hi', 'move', 'visit', 'patali', 'champika', 'ranawaka', 'mp', 'remand', 'prison', 'speaker', 'medium', 'unit', 'issu', 'statement', 'thi', 'regard', 'friday', 'daili', 'mirror', 'report', 'speaker', 'would', 'disput', 'arrest', 'mp', 'legal', 'basislaw', 'maker', 'turn', 'lawbreak']"
2019-12-30 01:05:34,"['take', 'except', 'observ', 'mr', 'sumanthiran', 'pc', 'articl', 'titl', 'legal', 'challeng', 'face', 'feder', 'parti', 'year', 'histori', 'daili', 'mirror', 'decemb', 'say', 'said', 'case', 'sumanthiran', 'disservic', 'tamil']"
2019-12-30 00:58:21,"['current', 'hot', 'topic', 'nationwid', 'cost', 'live', 'price', 'consum', 'item', 'servic', 'cost', 'live', 'static', 'scenario', 'due', 'chang', 'trade', 'product', 'chang', 'social', 'structur', 'variou', 'factor', 'anglesth', 'price', 'pay']"
2019-12-30 00:45:04,"['day', 'time', 'ring', 'year', 'dawn', 'year', 'good', 'time', 'look', 'back', 'year', 'dawn', 'great', 'expect', 'aftermath', 'octob', 'drama', 'year', 'shock', 'disappoint', 'silver', 'line', 'editori']"
2019-12-30 00:31:46,"['address', 'newspap', 'editor', 'manag', 'electron', 'medium', 'recent', 'presid', 'gotabaya', 'rajapaksa', 'emphasis', 'provis', 'jobori', 'train', 'improv', 'job', 'opportun', 'youthrevisit', 'educ', 'life', 'skill']"
2019-12-30 10:13:15,"['part', 'measur', 'improv', 'air', 'connect', 'sri', 'lanka', 'india', 'ha', 'offer', 'develop', 'batticaloa', 'airport', 'flight', 'oper', 'region', 'destin', 'daili', 'mirror', 'learnsindia', 'offer', 'commenc', 'flight', 'connect', 'batticaloa']"
2019-12-30 10:31:50,"['state', 'minist', 'public', 'administr', 'mahinda', 'samarasingh', 'said', 'new', 'govern', 'would', 'establish', 'environ', 'govern', 'employe', 'work', 'without', 'polit', 'influenc', 'said', 'thi', 'programmegovt', 'employe', 'work', 'san', 'polit', 'influenc']"
2019-12-30 10:18:56,"['offic', 'crimin', 'investig', 'depart', 'cid', 'arrest', 'mistress', 'notori', 'underworld', 'leader', 'makandur', 'madush', 'arriv', 'bandaranaik', 'intern', 'airport', 'saturdmistress', 'mankandur', 'madush', 'arrest', 'bia']"
2019-12-30 10:27:29,"['move', 'transfer', 'mp', 'rajitha', 'senaratn', 'prison', 'hospit', 'wa', 'suspend', 'yesterdayrajitha', 'transfer', 'prison', 'hospit', 'suspend']"
2019-12-30 10:17:56,"['offic', 'special', 'task', 'forc', 'trincomale', 'camp', 'arrest', 'person', 'note', 'bear', 'face', 'valu', 'u', 'million', 'saturdayperson', 'u', 'mn', 'note', 'nab', 'trincomale']"
2019-12-30 10:53:58,"['marin', 'surveyor', 'wellknown', 'canadabas', 'businessman', 'sumith', 'tissera', 'ha', 'earn', 'respect', 'admir', 'hi', 'extraordinari', 'passion', 'music', 'film', 'medium', 'artist', 'sparkl', 'field', 'thi', 'magnific', 'obsess', 'ha', 'today', 'made', 'sumith', 'prime', 'mover', 'much', 'talk', 'intern', 'medium', 'foundat', 'imf', 'ha', 'spread', 'wing', 'unit', 'state', 'canada', 'keep', 'sri', 'lankan', 'flag', 'fli', 'highsumith', 'tissera', 'silent', 'serv', 'caus']"
2019-12-30 10:35:32,"['govern', 'revenu', 'declin', 'r', 'billion', 'billion', 'rupe', 'expect', 'revenu', 'next', 'year', 'predict', 'former', 'minist', 'patali', 'champika', 'ranath', 'govern', 'ha', 'fail', 'reveal', 'polici', 'solv', 'econom', 'issu']"
2019-12-30 10:33:13,"['step', 'would', 'taken', 'integr', 'new', 'project', 'maga', 'neguma', 'make', 'maga', 'neguma', 'profit', 'ventur', 'minist', 'road', 'highway', 'johnston', 'fernando', 'saidmaga', 'neguma', 'take', 'addit', 'project', 'profit']"
2019-12-30 10:25:27,"['new', 'democrat', 'front', 'ndf', 'presidenti', 'candid', 'sajith', 'premadasa', 'said', 'weekend', 'dedic', 'victori', 'unp', 'mp', 'organis', 'next', 'gener', 'elwil', 'work', 'victori', 'gener', 'elect']"
2019-12-30 10:24:02,"['investig', 'carri', 'determin', 'whether', 'inform', 'reveal', 'two', 'person', 'press', 'confer', 'arrang', 'mp', 'rajitha', 'senaratn', 'wa', 'true', 'unp', 'mp', 'said', 'yesterdaywhit', 'van', 'case', 'investig', 'inform', 'reveal', 'two', 'person']"
2019-12-30 10:20:18,"['mani', 'tourist', 'hotel', 'regist', 'govern', 'minist', 'said', 'yesterday', 'industri', 'export', 'invest', 'promot', 'tourism', 'civil', 'aviat', 'minist', 'prasanna', 'ranatunga', 'said', 'onli', 'hotel', 'regist', 'govern', 'moment', 'tourist', 'hotel', 'oper', 'without', 'registr']"
2019-12-30 10:34:12,"['professor', 'muditha', 'widanapathirana', 'ha', 'appoint', 'new', 'chairman', 'nation', 'child', 'protect', 'author', 'professor', 'widanapathirana', 'wa', 'first', 'professor', 'appoint', 'depart', 'forens', 'medicin', 'univers', 'sri', 'jayawardenapura', 'kotteh', 'author', 'sever', 'book', 'scienc', 'professor', 'widanapathirana', 'old', 'boy', 'asoka', 'vidayalaya', 'ananda', 'colleg', 'colombonew', 'head', 'ncpa']"
2019-12-30 10:21:46,"['previou', 'govern', 'taken', 'decis', 'allow', 'former', 'opposit', 'leader', 'r', 'sampanthan', 'use', 'hi', 'offici', 'resid', 'mahagamasekara', 'mawatha', 'colombo', 'long', 'remain', 'leadeform', 'govt', 'give', 'luxuri', 'resid', 'colombo', 'sampanthan']"
2019-12-30 10:54:52,"['sri', 'lanka', 'film', 'exhibitor', 'associ', 'chairman', 'dr', 'buddhi', 'keerthisena', 'ha', 'step', 'hi', 'post', 'chairman', 'associ', 'work', 'tirelessli', 'recogn', 'defend', 'right', 'film', 'exhibitor', 'discus', 'problem', 'exhibitor', 'highest', 'author', 'countri', 'feel', 'step', 'sinc', 'need', 'reliev', 'hassl', 'said', 'activ', 'particip', 'move', 'streamlin', 'variou', 'sectorsbuddhi', 'k', 'step']"
2019-12-30 10:49:46,"['st', 'benedict', 'colleg', 'miss', 'outright', 'victori', 'three', 'run', 'royal', 'colleg', 'colombo', 'held', 'determinedli', 'forc', 'draw', 'interschool', 'cricket', 'tournament', 'encount', 'wst', 'benedict', 'miss', 'outright', 'win', 'three', 'run']"
2019-12-30 10:44:46,"['chilaw', 'marian', 'cc', 'ncc', 'came', 'victori', 'respect', 'slc', 'premier', 'limit', 'cricket', 'tournament', 'semifin', 'encount', 'work', 'yesterday', 'chilaw', 'marian', 'cc', 'coastepremi', 'lo', 'cricket', 'tournament', 'chilaw', 'marian', 'ncc', 'book', 'final', 'berth']"
2019-12-30 10:36:55,"['mainli', 'fair', 'weather', 'prevail', 'part', 'island', 'depart', 'meteorolog', 'said', 'yesterday', 'howev', 'shower', 'thundershow', 'expect', 'place', 'ratnapura', 'kalutara', 'gall', 'matara', 'district', 'fair', 'weather', 'prevail', 'island']"
2019-12-30 10:36:31,"['unp', 'work', 'committe', 'becom', 'defunct', 'tuesday', 'decemb', 'unp', 'mp', 'mujibur', 'rahuman', 'respond', 'matter', 'said', 'new', 'work', 'committe', 'appoint', 'present', 'work', 'committe', 'becom', 'defunct', 'per', 'parti', 'constitut', 'also', 'souunp', 'work', 'committe', 'becom', 'defunct']"
2019-12-30 10:36:07,"['fourteen', 'indian', 'fisherman', 'arrest', 'navi', 'along', 'three', 'fish', 'trawler', 'poach', 'sri', 'lankan', 'territori', 'water', 'saturday', 'sea', 'delft', 'island', 'navi', 'said', 'group', 'indian', 'fisherman', 'age', 'poach', 'sri', 'lankan', 'territori', 'water', 'arrest', 'wa', 'made', 'subsequ', 'apprehend', 'fisherman', 'escort', 'sln', 'uththara', 'seiz', 'trawler', 'brought', 'sln', 'elara', 'ar', 'indian', 'fisher', 'arrest', 'poach', 'sl', 'water']"
2019-12-30 10:14:18,"['ministri', 'financ', 'economi', 'polici', 'develop', 'said', 'yesterday', 'first', 'foreign', 'invest', 'new', 'govern', 'presid', 'gotabaya', 'rajapaksa', 'would', 'launch', 'soongovt', 'launch', 'u', 'mn', 'mix', 'project']"
2019-12-30 10:13:48,"['darshana', 'isurusiri', 'sampath', 'pinnawala', 'nation', 'school', 'rank', 'island', 'first', 'math', 'stream', 'old', 'syllabu', 'gce', 'al', 'examin', 'tharusha', 'shihan', 'fonseka', 'ananda', 'colleg', 'rank', 'island', 'first', 'math', 'stream', 'new', 'syllabu', 'top', 'perform', 'al']"
2019-12-30 09:19:47,"['investig', 'carri', 'inform', 'reveal', 'two', 'person', 'press', 'confer', 'arrang', 'mp', 'rajitha', 'senaratn', 'unp', 'mp', 'said', 'todayinvestig', 'inform', 'reveal', 'two', 'person', 'mujibur']"
2019-12-29 20:17:36,"['south', 'africa', 'swept', 'run', 'victori', 'england', 'fourth', 'day', 'first', 'test', 'centurion', 'park', 'sunday', 'take', 'seven', 'wicket', 'second', 'session', 'go', 'ahead', 'fourmatch', 'seriessouth', 'africa', 'beat', 'england', 'run', 'win', 'first', 'test']"
2019-12-29 20:14:15,"['spinner', 'nathan', 'lyon', 'grab', 'four', 'wicket', 'australia', 'complet', 'crush', 'run', 'victori', 'day', 'four', 'box', 'day', 'test', 'new', 'zealand', 'sunday', 'claim', 'unassail', 'lead', 'seriesaustralia', 'rout', 'new', 'zealand', 'run', 'seal', 'seri']"
2019-12-29 17:31:05,"['south', 'africa', 'need', 'seven', 'wicket', 'win', 'england', 'move', 'run', 'unlik', 'victori', 'delic', 'poi', 'first', 'test', 'head', 'potenti', 'thrill', 'finish', 'centurion', 'park', 'today', 'england', 'lose', 'two', 'wicket', 'continu', 'run', 'chase']"
2019-12-29 15:03:38,"['eleven', 'senior', 'superintend', 'polic', 'ssp', 'promot', 'rank', 'deputi', 'inspector', 'gener', 'polic', 'dig', 'nation', 'polic', 'commiss', 'npc', 'ssp', 'promot', 'dig']"
2019-12-29 17:14:51,"['spinner', 'nathan', 'lyon', 'grab', 'four', 'wicket', 'australia', 'complet', 'crush', 'run', 'victori', 'day', 'four', 'box', 'day', 'test', 'new', 'zealand', 'sunday', 'claim', 'unassail', 'lead', 'seriesaustralia', 'rout', 'new', 'zealand', 'run', 'seal', 'seri']"
2019-12-29 14:55:02,"['obtain', 'pipeborn', 'water', 'illeg', 'prosecut', 'jail', 'relev', 'act', 'would', 'amend', 'accordingli', 'minist', 'state', 'vasudeva', 'nanayakkara', 'saidfin', 'imprison', 'illeg', 'user', 'water', 'minist']"
2019-12-29 19:40:13,"['transfer', 'former', 'minist', 'rajitha', 'senaratn', 'lanka', 'hospit', 'prison', 'hospit', 'ha', 'suspend', 'sourc', 'saidmov', 'transfer', 'rajitha', 'prison', 'hospit', 'suspend']"
2019-12-29 13:51:00,"['mp', 'rajitha', 'senaratn', 'wa', 'polic', 'custodi', 'lanka', 'hospit', 'ha', 'transfer', 'prison', 'hospit', 'prison', 'depart', 'saidrajitha', 'transfer', 'prison', 'hospit']"
2019-12-29 13:23:38,"['step', 'would', 'taken', 'integr', 'new', 'project', 'maga', 'neguma', 'make', 'maga', 'neguma', 'profit', 'ventur', 'minist', 'road', 'highway', 'johnston', 'fernando', 'saidmaga', 'neguma', 'take', 'project', 'make', 'profit', 'minist', 'johnston']"
2019-12-29 12:31:26,"['least', 'peopl', 'kill', 'vehicl', 'bomb', 'deton', 'dure', 'morn', 'rush', 'hour', 'somalia', 'capitalcar', 'bomb', 'kill', 'dozen', 'somali', 'capit']"
2019-12-29 10:01:55,"['ministri', 'financ', 'economi', 'polici', 'develop', 'said', 'today', 'first', 'foreign', 'invest', 'new', 'govern', 'presid', 'gotabaya', 'rajapaksa', 'would', 'launch', 'soongovern', 'launch', 'u', 'million', 'mix', 'project']"
2019-12-29 09:39:58,"['fourteen', 'indian', 'fisherman', 'arrest', 'navi', 'along', 'three', 'fish', 'trawler', 'poach', 'sri', 'lankan', 'territori', 'water', 'yesterday', 'navi', 'said', 'indian', 'fisher', 'arrest', 'poach', 'sl', 'water']"
2019-12-29 00:47:49,"['tamil', 'nadu', 'major', 'opposit', 'parti', 'dravida', 'munnetra', 'kazhagam', 'dmk', 'bjp', 'alli', 'pattali', 'makkal', 'katchi', 'pmk', 'friday', 'attack', 'newlyelect', 'sri', 'lankan', 'govern', 'presid', 'gottabaya', 'rajapaksa', 'suspend', 'play', 'nation', 'anthem', 'island', 'nation', 'tamil', 'independ', 'day', 'februarydmk', 'pmk', 'slam', 'sl', 'decis', 'suspend', 'play', 'nation', 'anthem', 'tamil']"
2019-12-27 22:20:37,"['british', 'high', 'commission', 'sri', 'lanka', 'sarah', 'hulton', 'ha', 'said', 'uk', 'readi', 'provid', 'technic', 'assist', 'prison', 'reform', 'process', 'draft', 'legisl', 'sri', 'lanka', 'justic', 'ministri', 'yesterday', 'saiduk', 'pledg', 'support', 'prison', 'reform', 'sl']"
2019-12-28 13:55:29,"['new', 'zealand', 'face', 'massiv', 'run', 'chase', 'save', 'second', 'test', 'seri', 'dismiss', 'melbourn', 'saturday', 'australia', 'bat', 'rub', 'salt', 'wound', 'extend', 'lead', 'close', 'day', 'three', 'home', 'team', 'four', 'build', 'first', 'inning', 'run', 'frontstun', 'new', 'zealand', 'fight', 'save', 'second', 'australia', 'test']"
2019-12-28 13:52:33,"['new', 'zealand', 'pace', 'spearhead', 'trent', 'boult', 'fractur', 'hi', 'nonbowl', 'hand', 'saturday', 'miss', 'third', 'test', 'australia', 'big', 'blow', 'black', 'capsnew', 'zealand', 'pace', 'spearhead', 'boult', 'fractur', 'hand']"
2019-12-27 20:51:09,"['govern', 'arrest', 'former', 'minist', 'rishad', 'bathiudeen', 'present', 'regim', 'made', 'mani', 'accus', 'dure', 'presidenti', 'elect', 'unp', 'mp', 'hirunika', 'premachandra', 'said', 'yesterdayrishad', 'bathiudeen', 'never', 'arrest', 'hirunika']"
2019-12-27 20:29:41,"['govern', 'led', 'presid', 'gotabaya', 'rajapaksa', 'neither', 'influenc', 'interfer', 'ani', 'judici', 'matter', 'whatsoev', 'minist', 'wimal', 'weerawansa', 'said', 'yesterdaythi', 'govt', 'interfer', 'judici', 'system', 'wimal']"
2019-12-27 22:46:31,"['adhitya', 'ayurveda', 'centr', 'anuradhapura', 'wa', 'declar', 'open', 'yesterday', 'patronag', 'prime', 'minist', 'mahinda', 'rajapaksaadhitya', 'ayurveda', 'centr', 'declar', 'open']"
2019-12-27 20:32:35,"['prime', 'minist', 'mahinda', 'rajapaksa', 'said', 'yesterday', 'foreignfund', 'ngo', 'influenc', 'educ', 'system', 'subtl', 'way', 'countri', 'need', 'veri', 'vigil', 'regard', 'inculc', 'mind', 'school', 'childrenngo', 'influenc', 'educ', 'system', 'subtl', 'way', 'pm']"
2019-12-27 22:14:11,"['parliamentarian', 'ranjan', 'ramanayak', 'yesterday', 'said', 'manag', 'pas', 'gce', 'advanc', 'level', 'examin', 'qualifi', 'studi', 'lawal', 'result', 'ranjan', 'qualifi', 'studi', 'law']"
2019-12-27 21:29:24,"['mp', 'rajitha', 'senaratn', 'wa', 'arrest', 'yesterday', 'organis', 'white', 'van', 'press', 'confer', 'wa', 'order', 'remand', 'till', 'decemb', 'colombo', 'addit', 'magistr', 'shalini', 'perera', 'delivererajitha', 'remand', 'till', 'decemb']"
2019-12-27 21:31:37,"['colombo', 'addit', 'magistr', 'shalini', 'perera', 'visit', 'lanka', 'hospit', 'narahenpita', 'last', 'even', 'inspect', 'health', 'condit', 'mp', 'rajitha', 'senaratn', 'addit', 'magistr', 'order', 'remand', 'mp', 'visit', 'hospitaladdit', 'magistr', 'visit', 'rajitha', 'hospit']"
2019-12-27 19:46:09,"['tourist', 'inform', 'centr', 'tic', 'bandaranaik', 'intern', 'airport', 'bia', 'sri', 'lanka', 'tourism', 'differ', 'atmospher', 'altogeth', 'get', 'festiv', 'mood', 'brace', 'share', 'festiv', 'cheer', 'wsri', 'lanka', 'tourism', 'share', 'christma', 'spirit', 'local', 'foreign', 'tourist']"
2019-12-27 19:44:36,"['monetari', 'board', 'central', 'bank', 'cb', 'last', 'polici', 'review', 'year', 'decid', 'maintain', 'polici', 'interest', 'rate', 'current', 'level', 'await', 'presid', 'gotabaya', 'rajapaksa', 'polici', 'statement', 'rd', 'januari', 'expect', 'provid', 'clariti', 'broad', 'econom', 'polici', 'framework', 'well', 'fiscal', 'polici', 'direct', 'medium', 'term', 'accordincentr', 'bank', 'keep', 'polici', 'rate', 'unchang']"
2019-12-27 19:48:55,"['hong', 'kong', 'afp', 'asian', 'market', 'mix', 'yesterday', 'follow', 'anoth', 'strong', 'lead', 'wall', 'street', 'tech', 'stock', 'big', 'strong', 'christma', 'result', 'techheavi', 'nasdaq', 'finish', 'abov', 'first', 'time', 'thursday', 'hit', 'th', 'straight', 'record', 'fuell', 'gain', 'ecommerc', 'behemoth', 'amazon', 'tech', 'giant', 'dow', 'p', 'also', 'closeasian', 'stock', 'mix', 'christma', 'result', 'cheer', 'wall', 'street']"
2019-12-27 21:42:26,"['two', 'individu', 'made', 'controversi', 'remark', 'dure', 'medium', 'brief', 'along', 'former', 'health', 'minist', 'rajitha', 'senaratn', 'white', 'van', 'incid', 'order', 'remand', 'till', 'januarythre', 'kill', 'injur', 'headon', 'collis']"
2019-12-27 21:34:06,"['prime', 'minist', 'mahinda', 'rajapaksa', 'said', 'yesterday', 'foreign', 'fund', 'ngo', 'influenc', 'educ', 'system', 'subtl', 'way', 'countri', 'need', 'veri', 'vigil', 'regard', 'inculc', 'mind', 'schoolchildrenngo', 'influenc', 'educ', 'system', 'subtl', 'way', 'pm']"
2019-12-27 21:33:04,"['reduct', 'import', 'duti', 'potato', 'wholesal', 'price', 'drop', 'r', 'kilo', 'yesterday', 'colombo', 'wholesal', 'market', 'essenti', 'food', 'commod', 'import', 'trader', 'associ', 'efcita', 'wholesal', 'price', 'potato', 'drop', 'r', 'kilo']"
2019-12-27 19:50:24,"['srilankan', 'airlin', 'support', 'intern', 'sport', 'event', 'addu', 'marathon', 'gan', 'island', 'recent', 'celebr', 'three', 'year', 'operationssrilankan', 'support', 'addu', 'marathon', 'maldiv']"
2019-12-27 21:36:45,"['govern', 'arrest', 'former', 'minist', 'rishad', 'bathiudeen', 'present', 'regim', 'made', 'mani', 'accus', 'dure', 'presidenti', 'elect', 'unp', 'mp', 'hirunika', 'premachandra', 'said', 'yesterdayrishad', 'bathiudeen', 'never', 'arrest']"
2019-12-27 21:40:29,"['govern', 'led', 'presid', 'gotabaya', 'rajapaksa', 'neither', 'influenc', 'interfer', 'ani', 'judici', 'matter', 'whatsoev', 'minist', 'wimal', 'weerawansa', 'said', 'yesterdaywil', 'neither', 'influenc', 'interfer', 'ani', 'judici', 'matter', 'wimal', 'thi', 'govt', 'interfer', 'judiciari']"
2019-12-27 21:39:18,"['colombo', 'chief', 'magistr', 'lanka', 'jayaratna', 'yesterday', 'reject', 'request', 'made', 'wasantha', 'nawaratn', 'bandara', 'pc', 'appear', 'mp', 'rajitha', 'senaratn', 'withdraw', 'arrest', 'warrant', 'issu', 'himcourt', 'reject', 'call', 'cancel', 'arrest', 'warrant', 'rajitha']"
2019-12-28 00:09:44,"['news', 'item', 'appear', 'dailymirror', 'last', 'week', 'wa', 'like', 'bolt', 'blue', 'said', 'nation', 'anthem', 'would', 'sung', 'sinhala', 'languag', 'onli', 'forthcom', 'celebratori', 'event', 'sri', 'lanka', 'ceylon', 'gain', 'full', 'independ', 'unit', 'kingdom', 'practic', 'adopt', 'sinc', 'sing', 'anthem', 'tamil', 'would', 'follow', 'thi', 'news', 'item', 'pen', 'sandun', 'jayasekera', 'said', 'sing', 'nation', 'anthem', 'sinhala', 'tamil', 'languag']"
2019-12-27 19:52:05,"['pari', 'afp', 'european', 'commiss', 'chief', 'ursula', 'von', 'der', 'leyen', 'ha', 'express', 'seriou', 'concern', 'whether', 'bloc', 'could', 'conclud', 'postbrexit', 'trade', 'deal', 'britain', 'within', 'deadlineeu', 'chief', 'doubt', 'secur', 'postbrexit', 'trade', 'deal']"
2019-12-27 19:51:34,"['seoul', 'afp', 'south', 'korean', 'construct', 'firm', 'yesterday', 'sign', 'deal', 'acquir', 'asiana', 'countri', 'secondlargest', 'airlin', 'ha', 'long', 'plagu', 'financi', 'problemss', 'korean', 'builder', 'take', 'control', 'asiana', 'airlin', 'u', 'bn']"
2019-12-27 19:50:54,"['kuwait', 'citi', 'afp', 'saudi', 'arabia', 'kuwait', 'sign', 'agreement', 'thi', 'week', 'resum', 'pump', 'two', 'major', 'oilfield', 'share', 'neutral', 'zone', 'shut', 'five', 'year', 'due', 'bilater', 'disagr', 'saudi', 'kuwait', 'ink', 'deal', 'resum', 'joint', 'oil', 'output']"
2019-12-27 23:57:35,"['joy', 'happi', 'wonder', 'feel', 'experi', 'veri', 'differ', 'joy', 'come', 'make', 'peac', 'wherea', 'happi', 'tend', 'externallytrigg', 'base', 'peopl', 'thing', 'place', 'thought', 'eventssecret', 'lead', 'happi', 'joy', 'life']"
2019-12-27 23:56:47,"['countri', 'domin', 'cartesian', 'think', 'probabl', 'surpris', 'man', 'vilifi', 'better', 'part', 'decad', 'sinhala', 'buddhist', 'chauvinist', 'traditionalist', 'warmong', 'opportunist', 'celebr', 'martyr', 'today', 'rememb', 'come', 'across', 'particularli', 'unsavouri', 'doubt', 'defamatori', 'articl', 'man', 'antirajapaksa', 'websit', 'befor', 'decid', 'cross', 'side', 'websit', 'wa', 'tacitli', 'supportingreflect', 'arrest', 'hero', 'traitor']"
2019-12-27 23:54:06,"['rev', 'fr', 'william', 'lauri', 'sullivan', 'bless', 'sacrament', 'missionari', 'australia', 'sri', 'lanka', 'breath', 'hi', 'last', 'peac', 'st', 'vincent', 'privat', 'hospit', 'fitzroy', 'decemb', 'two', 'year', 'ago', 'veri', 'ripe', 'age', 'rememb', 'rev', 'fr', 'lauri', 'sullivan', 'hi', 'second', 'death', 'anniversari']"
2019-12-27 23:50:52,"['seem', 'presid', 'gotabaya', 'rajapaksa', 'intend', 'replac', 'power', 'devolut', 'persist', 'tamil', 'demand', 'developmentth', 'tamil', 'problem', 'resolv', 'either', 'way', 'manag']"
2019-12-27 23:48:16,"['today', 'mark', 'holi', 'innoc', 'day', 'judea', 'wick', 'king', 'herod', 'slaughter', 'bethlehem', 'infant', 'becaus', 'wa', 'jealou', 'fear', 'king', 'king', 'born', 'need', 'reflect', 'plight', 'hundr', 'million', 'child', 'today', 'affect', 'war', 'violenc', 'famin', 'homeless', 'child', 'abus', 'crime', 'religi', 'leader', 'told', 'u', 'anyon', 'caus', 'harm', 'child', 'thrown', 'deepest', 'ocean', 'mso', 'mani', 'child', 'cri', 'nobodi', 'child']"
